(38.827917,47.711531)
(56.542449,40.294759)
(54.020198,23.960151)
(57.321124,9.271927)
(9.657296,5.340953)
(22.839855,26.671931)
(42.772279,51.189774)
(10.317907,54.803439)
(24.181719,0.138244)
(23.419885,36.507263)
(46.442711,26.972217)
(33.064296,48.743249)
(40.192672,59.725123)
(3.016851,30.760616)
(17.496899,23.848261)
(20.966123,7.121694)
(34.493204,4.738197)
(3.166635,56.224267)
(4.149904,34.146834)
(18.513297,15.185840)
(23.287375,52.569737)
(19.497916,18.618436)
(14.490166,1.057949)
(34.079985,31.907282)
(19.242552,32.318231)
(49.586804,18.034958)
(25.817217,7.200262)
(25.758000,24.236976)
(36.083313,34.723469)
(42.990618,54.325140)
(51.106114,27.438233)
(0.436468,8.142136)
(19.122629,44.535698)
(59.330931,16.890261)
(47.133395,27.844702)
(52.641281,54.754767)
(33.661886,16.610894)
(51.590615,41.466942)
(15.007889,24.516785)
(1.483879,51.536420)
(52.687044,11.449813)
(41.324914,23.123786)
(52.899345,7.776427)
(50.716523,46.012935)
(59.267693,56.377892)
(38.121295,33.796936)
(8.887122,29.274982)
(30.092906,30.950074)
(33.876097,44.658719)
(20.115939,49.302913)
(22.873750,19.563935)
(11.198902,4.334817)
(46.263253,2.422939)
(37.020534,57.647927)
(49.050749,62.098349)
(34.349022,51.385449)
(32.096389,5.882002)
(35.365868,34.652056)
(6.754907,32.535848)
(50.111441,14.017210)
(35.818957,45.045734)
(17.610184,14.941142)
(2.420368,37.056824)
(60.395275,17.233862)
(27.535593,55.377326)
(24.601488,9.176406)
(35.938650,10.133630)
(37.691808,6.095324)
(26.911721,46.891140)
(49.424844,6.244452)
(23.597688,41.492132)
(12.108026,2.856817)
(35.502124,41.699400)
(22.693772,10.575956)
(11.297838,8.567648)
(44.514066,2.167667)
(36.341931,13.716925)
(8.410411,33.504048)
(8.138026,57.886939)
(40.147829,3.341428)
(54.350076,39.568613)
(39.516412,5.552709)
(42.054845,0.157783)
(4.712778,10.940940)
(11.972122,29.718565)
(5.037316,27.552106)
(51.753873,33.863690)
(12.673614,52.205213)
(40.543515,47.716650)
(17.425166,45.280201)
(1.249676,38.820130)
(7.090359,44.782199)
(33.929890,15.284072)
(58.147514,37.876798)
(30.853988,46.033337)
(51.028391,11.972963)
(8.945933,24.013453)
(37.155807,18.583487)
(29.323484,22.614150)
(53.429964,9.140051)
(16.246577,14.438955)
(15.321214,33.009225)
(50.507256,42.799676)
(21.686980,50.722669)
(11.124187,60.312457)
(35.593968,11.550973)
(44.330104,38.823840)
(35.085306,5.364206)
(38.325135,49.920886)
(30.023016,5.832637)
(6.643670,8.459928)
(21.862912,51.386411)
(45.960330,45.804540)
(44.110534,3.414016)
(52.785827,14.828982)
(12.686245,35.487057)
(36.180199,5.983083)
(51.862539,50.247297)
(40.760212,27.888085)
(50.232749,16.788975)
(4.591312,32.434393)
(11.426046,5.115876)
(36.517212,43.634069)
(6.359124,3.499000)
(1.650391,42.152339)
(56.643321,11.499672)
(21.738528,49.765534)
(13.609883,40.168919)
(21.700033,23.963704)
(35.403692,11.327202)
(47.805409,52.383039)
(38.010829,58.048831)
(12.684467,13.857970)
(27.836447,53.908938)
(54.129646,18.538874)
(39.527543,11.308947)
(56.373351,45.701674)
(6.144712,16.269563)
(44.666544,23.335169)
(39.089381,48.279267)
(30.057065,17.229906)
(29.389912,6.793086)
(43.096164,30.282140)
(39.208841,39.707685)
(53.273594,12.781890)
(2.645673,13.172043)
(22.656112,8.372508)
(43.077204,17.265199)
(13.600110,27.625095)
(55.939162,33.659026)
(1.153380,52.635811)
(57.924973,17.691505)
(4.384082,9.690107)
(39.667437,16.746824)
(21.892426,49.085471)
(12.992151,3.002417)
(56.910161,13.659144)
(51.689921,22.938410)
(5.855496,4.521580)
(12.475462,5.278707)
(44.266427,53.139596)
(44.859880,30.473172)
(13.472948,15.244406)
(29.918239,44.532341)
(48.414837,21.670253)
(34.492872,3.868425)
(30.613739,7.723581)
(53.512335,24.754696)
(37.399318,43.148604)
(3.570945,3.941786)
(28.629880,24.252985)
(40.199921,37.435143)
(36.523188,42.679645)
(31.335239,29.646393)
(31.235996,41.514269)
(2.849075,23.609490)
(5.303511,45.853895)
(53.931603,47.499498)
(5.732549,6.620710)
(47.323377,9.397381)
(23.244817,7.941398)
(19.584021,30.394318)
(8.153157,24.864689)
(55.578031,63.417283)
(19.523539,15.423011)
(23.012252,29.308085)
(24.771007,49.774687)
(5.252292,2.104326)
(25.041008,50.859151)
(14.725313,40.750174)
(31.528270,58.316007)
(23.320457,44.365916)
(17.120188,9.399782)
(47.118507,15.954059)
(44.179751,3.226555)
(30.962017,20.613544)
(21.204018,57.629233)
(4.490940,47.387368)
(23.199668,6.640438)
(30.779593,31.327095)
(45.090073,45.030435)
(35.502552,30.286918)
(23.241225,40.539425)
(29.805974,45.410575)
(23.868842,40.697003)
(11.590634,1.602114)
(43.148392,37.577646)
(6.733850,23.343852)
(34.712270,28.033721)
(55.082553,11.602258)
(31.369860,51.978091)
(55.179754,57.978622)
(21.721985,50.821482)
(30.895579,21.891303)
(15.500762,12.372106)
(24.999976,20.538470)
(30.382911,2.848715)
(2.242202,14.441885)
(30.510334,17.084225)
(33.876722,22.517111)
(0.952713,52.600922)
(29.406673,4.523546)
(39.253887,2.633585)
(29.568596,23.262088)
(38.520433,56.193375)
(59.313158,2.308744)
(43.239626,33.232394)
(21.635756,36.648801)
(25.412679,28.175383)
(3.344366,54.866889)
(30.882276,49.748837)
(43.000713,43.488707)
(41.406862,24.211339)
(36.779674,10.759146)
(38.507511,32.555552)
(6.330405,13.942720)
(31.747298,52.350027)
(21.155355,40.084239)
(49.145709,33.353839)
(15.465307,59.481185)
(33.650428,19.681009)
(11.786711,3.113020)
(37.368939,52.384960)
(2.561244,18.302371)
(31.426308,40.037804)
(43.115211,43.631508)
(41.629127,49.643157)
(25.829288,24.435665)
(32.939255,11.401708)
(42.695823,29.066157)
(19.317082,31.112219)
(54.377004,37.783228)
(27.597969,43.563676)
(50.880366,28.911900)
(21.347474,29.099827)
(45.625341,5.959689)
(25.183555,17.166926)
(0.451680,24.641034)
(21.445458,60.726201)
(3.979940,22.842725)
(13.480109,8.027336)
(15.283101,55.559007)
(58.097517,22.707835)
(9.754663,28.707540)
(13.884036,49.560236)
(23.974189,24.271914)
(54.640228,19.601153)
(52.622872,22.383263)
(0.137633,34.221927)
(16.476698,45.735797)
(49.676854,58.595036)
(45.639245,5.241369)
(48.443477,1.466731)
(14.540304,12.944512)
(47.805811,23.445062)
(27.502306,47.607975)
(11.157491,31.547646)
(14.082167,3.683072)
(2.277894,54.624611)
(38.070935,26.346220)
(41.090245,2.995559)
(22.845220,55.613965)
(5.178839,6.384549)
(24.239334,38.377496)
(49.350826,12.891697)
(25.738329,3.875575)
(16.613910,7.008162)
(43.298859,6.529764)
(9.361467,25.567634)
(5.187281,32.876887)
(9.359243,27.728367)
(13.775467,16.314282)
(34.427398,19.985079)
(47.979423,50.387294)
(46.347758,18.589548)
(18.115236,53.170682)
(54.654368,48.233517)
(16.366749,4.783845)
(53.730368,35.906099)
(38.084600,19.306710)
(18.251535,46.443964)
(34.229989,45.091926)
(30.421146,16.783105)
(55.322911,30.009347)
(20.800421,20.407936)
(13.414321,21.858452)
(38.394347,17.764748)
(20.189683,49.720976)
(48.332510,17.059531)
(31.134189,0.582671)
(44.681083,31.241775)
(21.580472,31.474281)
(0.575304,19.117577)
(43.840959,47.700102)
(41.223774,44.014232)
(37.161108,2.872661)
(21.467270,8.488783)
(2.907322,20.504518)
(38.056203,47.626731)
(41.194604,57.870759)
(22.884245,17.166670)
(49.019087,43.515780)
(3.118338,52.476418)
(63.856017,35.334346)
(55.588859,5.382166)
(52.155956,13.836788)
(8.350380,29.027069)
(3.265036,8.915283)
(61.042502,20.636455)
(61.695528,25.006451)
(34.170935,37.131116)
(9.194460,44.730406)
(45.733897,34.691572)
(6.211729,21.098554)
(50.180417,38.915572)
(49.044529,56.116663)
(47.807072,26.907670)
(20.834539,60.653009)
(48.234208,1.445696)
(6.046486,46.656104)
(0.244650,28.110602)
(4.386696,4.043295)
(19.220104,0.724560)
(34.998297,50.117335)
(56.405561,34.806173)
(14.834127,50.415739)
(2.608556,52.405888)
(43.043526,50.576358)
(45.422906,23.138313)
(13.919359,3.767556)
(15.290629,46.270434)
(58.262968,25.000392)
(12.231573,23.083631)
(5.396000,0.138620)
(26.679237,12.830765)
(0.140377,5.356337)
(58.262981,30.423035)
(36.920660,38.854344)
(34.203140,26.162227)
(6.820200,45.344906)
(11.142038,22.976996)
(7.318591,32.669839)
(10.494446,31.495992)
(46.592074,27.528241)
(33.804230,47.864813)
(10.259762,22.906251)
(14.694754,18.401040)
(10.498362,35.478456)
(56.117536,57.548180)
(46.381908,15.466895)
(0.510717,5.810141)
(46.366365,4.270138)
(3.985751,12.423947)
(26.371243,39.781750)
(43.895877,1.807119)
(51.059654,26.660381)
(8.198081,39.521502)
(38.460418,45.214343)
(27.517036,52.407641)
(36.860108,20.137467)
(1.703300,20.815493)
(44.209787,50.753837)
(42.414258,13.803638)
(1.252056,48.969491)
(13.834913,15.035314)
(33.820820,10.339170)
(22.648778,3.683544)
(23.027450,52.581479)
(11.217324,50.393052)
(7.393829,33.125626)
(14.850865,16.853928)
(42.281909,43.411072)
(11.547683,13.890733)
(62.464452,7.547654)
(15.284422,34.305387)
(30.802617,16.595767)
(40.212694,51.856194)
(5.514506,46.684950)
(24.513204,24.888454)
(0.799361,36.493974)
(18.703754,24.128530)
(28.748299,20.969532)
(32.220822,34.704594)
(0.875335,38.163523)
(31.872066,39.001271)
(23.231182,25.986050)
(52.749413,43.259988)
(26.309011,41.384318)
(14.300468,56.690512)
(57.458638,14.417782)
(17.824177,15.406980)
(43.471894,31.484107)
(13.533027,14.077004)
(33.696796,9.232444)
(44.306808,9.281459)
(15.670299,12.602475)
(19.820118,16.292098)
(4.753219,45.440589)
(8.653280,55.380722)
(41.866819,14.488794)
(24.937382,43.926538)
(47.114521,46.364242)
(54.643826,26.704261)
(44.935802,51.190519)
(10.112563,51.805238)
(24.667753,9.974732)
(15.649423,28.230386)
(32.129853,48.326428)
(59.254994,50.798026)
(61.925711,18.772660)
(34.306762,50.198447)
(1.796379,52.296416)
(29.460487,47.854380)
(34.459213,21.578009)
(1.487660,43.615468)
(42.235869,34.709948)
(14.178502,45.685384)
(25.951707,26.617768)
(29.828817,32.176780)
(57.239137,53.788879)
(17.360535,39.986364)
(17.542828,2.453832)
(17.495635,36.043271)
(5.138950,11.291968)
(52.542015,52.624075)
(13.779603,55.938026)
(27.647636,7.606222)
(10.365537,25.029389)
(51.290186,24.292076)
(2.351585,30.590269)
(39.356255,20.511966)
(24.632351,15.983228)
(18.624334,20.537879)
(2.386419,36.319696)
(4.677699,50.918261)
(58.275302,1.526035)
(54.180494,30.950267)
(14.081202,22.752664)
(26.820421,26.827591)
(33.171372,43.092845)
(35.841055,28.402206)
(51.168499,4.761817)
(7.796549,12.525680)
(42.115739,5.963094)
(47.612705,47.382363)
(6.940495,53.887188)
(58.419077,24.099788)
(19.326441,51.700475)
(31.475526,45.042750)
(38.283421,19.995995)
(53.475913,43.822290)
(12.237195,3.501688)
(15.241447,24.775015)
(3.598159,7.947055)
(21.721697,37.291438)
(15.348559,45.027696)
(52.897430,36.801396)
(23.492136,49.551861)
(23.709403,32.178194)
(38.413721,29.718212)
(45.468401,38.527441)
(14.367898,31.377743)
(22.363396,31.625306)
(48.426678,8.245166)
(42.140714,17.306358)
(18.486350,36.237643)
(40.946235,2.958016)
(19.564380,3.008261)
(8.617707,36.603972)
(41.487644,15.628739)
(40.249512,19.342490)
(51.854550,6.414189)
(11.945262,7.889866)
(13.115399,1.967594)
(50.837967,45.119980)
(48.597626,43.253474)
(54.087776,5.965211)
(45.281948,45.728216)
(44.160531,46.218477)
(8.769913,28.234767)
(12.688973,13.302454)
(30.795107,14.331160)
(2.142346,56.827958)
(1.812132,42.924349)
(23.245787,14.558747)
(50.448837,26.377281)
(31.229739,19.043299)
(40.069908,43.848697)
(20.584137,48.755810)
(0.672815,27.153584)
(28.340946,30.387371)
(8.261318,20.496234)
(0.078364,46.368374)
(1.875929,23.470548)
(1.060892,42.350888)
(18.623261,35.310899)
(16.041502,24.747822)
(59.850343,2.615081)
(11.614222,51.564817)
(33.943352,3.716476)
(54.374130,14.214154)
(42.558975,36.427964)
(22.602834,58.404747)
(42.379788,21.664874)
(34.999398,15.239247)
(51.898512,57.742678)
(45.118413,7.122107)
(30.363744,51.911233)
(42.251847,20.835665)
(45.456346,31.254689)
(3.385842,4.596108)
(27.226451,5.771177)
(56.007347,20.126249)
(23.373376,38.476688)
(16.091460,12.248804)
(23.565577,53.225386)
(9.130548,0.094717)
(18.819469,19.258018)
(13.443629,30.630745)
(39.211689,26.946050)
(23.342470,12.743263)
(33.409995,51.430510)
(36.310369,51.990189)
(7.907995,41.346692)
(14.471359,6.837079)
(3.144041,36.347189)
(51.733202,0.980182)
(28.792518,35.176892)
(5.570194,34.652739)
(51.757943,30.150705)
(61.997222,7.494219)
(21.702594,48.551668)
(1.719258,44.524047)
(9.457935,10.108293)
(9.121327,7.932471)
(0.571223,50.686742)
(1.727829,20.195327)
(11.225629,9.611433)
(37.613350,36.047485)
(9.970873,33.239263)
(43.132917,9.324132)
(41.843339,10.699783)
(6.811644,22.214891)
(37.944388,13.953959)
(26.467080,24.765557)
(56.596913,31.251425)
(2.218883,2.218758)
(33.238574,22.192381)
(3.253180,44.763177)
(35.057021,44.452030)
(1.429630,24.988669)
(1.287149,44.932541)
(56.910337,26.591443)
(40.106915,15.689670)
(56.833421,22.682638)
(46.701320,13.461464)
(33.659973,6.620995)
(29.352105,30.800541)
(52.629818,9.474873)
(32.231988,41.394963)
(41.247136,4.440953)
(22.817006,11.101873)
(40.273374,20.658964)
(41.551289,22.213855)
(6.416574,56.039179)
(27.118578,50.598979)
(51.704183,56.835895)
(30.983694,40.771306)
(52.745092,12.536275)
(19.149680,53.245974)
(6.384154,10.914039)
(41.480936,31.292545)
(48.522728,56.213766)
(18.437076,7.430893)
(19.565118,44.160131)
(51.065613,40.865102)
(32.074023,44.504301)
(28.105309,14.849896)
(37.404955,34.875974)
(40.958556,8.778927)
(48.361406,42.988889)
(41.397350,59.679513)
(37.451036,10.782784)
(44.305948,32.995507)
(40.112040,42.094570)
(16.206742,46.234299)
(35.974680,21.174219)
(34.821213,55.721972)
(19.326243,45.342038)
(54.240208,28.815872)
(19.284411,56.821224)
(16.288090,56.917516)
(31.044453,36.065283)
(30.454457,28.780798)
(49.826483,21.569446)
(12.067647,41.630066)
(19.828880,44.258434)
(43.248740,16.165477)
(29.533868,29.495332)
(47.242311,38.414068)
(45.259900,49.378721)
(15.506666,45.621521)
(35.590133,53.799672)
(32.495945,26.642227)
(60.268309,32.194651)
(19.012790,14.038787)
(14.781202,54.569496)
(26.196879,38.212685)
(4.875969,26.135784)
(53.063455,58.553833)
(47.624963,22.014465)
(11.412667,44.394341)
(26.738027,49.541836)
(2.872376,25.325752)
(21.954154,2.000603)
(47.950570,33.010491)
(9.496339,43.276120)
(43.681075,7.318883)
(29.328335,47.140635)
(25.452820,1.831257)
(24.588256,16.473031)
(30.733893,20.660032)
(40.548058,7.214310)
(41.246116,22.313958)
(1.666925,45.495598)
(57.416545,41.971060)
(35.396337,39.125362)
(18.863213,54.031588)
(35.043233,11.674630)
(39.322524,43.389113)
(31.832521,2.391489)
(11.410539,36.046929)
(50.785781,5.242374)
(63.284003,42.893027)
(19.025749,11.856441)
(10.885402,23.231439)
(15.027082,28.723239)
(32.653713,28.817744)
(5.742154,38.079880)
(0.976952,32.228597)
(54.880427,24.525760)
(31.522079,47.861588)
(18.901771,32.414288)
(36.899373,23.140747)
(55.040371,17.065894)
(8.538551,29.811642)
(11.351293,38.795484)
(12.175612,11.867237)
(43.511681,20.948294)
(48.098699,1.005355)
(48.996230,31.591396)
(25.446943,14.358669)
(5.587299,7.960440)
(37.875511,6.168650)
(30.263728,6.626331)
(52.070326,36.722723)
(37.523462,40.773801)
(34.698883,55.836540)
(14.976015,15.501063)
(61.267485,41.713156)
(16.067424,39.773394)
(4.852664,21.250166)
(4.320244,1.226606)
(26.962400,53.738479)
(14.974158,28.848174)
(3.793301,37.616847)
(28.123610,40.792981)
(36.102006,43.423060)
(28.551796,51.974886)
(16.618997,20.283036)
(14.058576,23.673764)
(35.700511,51.835847)
(46.302096,2.345401)
(49.966294,50.284707)
(42.943288,37.321257)
(33.016824,45.577997)
(27.623427,37.535980)
(48.380177,50.913889)
(39.302932,21.796836)
(18.948625,49.955947)
(11.218315,37.768553)
(17.254361,27.258033)
(1.414204,15.326688)
(12.664991,19.318914)
(2.156817,56.952341)
(12.382052,17.698870)
(24.194461,19.602010)
(38.595245,5.302432)
(56.667258,50.269264)
(11.960628,29.187494)
(9.043805,39.080916)
(46.542518,45.313036)
(35.509623,40.326614)
(52.521490,20.422682)
(12.233640,47.850828)
(26.502010,47.581943)
(49.131379,29.975605)
(1.959866,34.026528)
(16.418385,0.806547)
(24.015723,8.476055)
(22.223412,46.076741)
(22.960130,33.548482)
(0.370448,51.882766)
(49.019556,27.155251)
(57.424842,44.388856)
(55.413230,10.660549)
(4.005938,40.768994)
(2.260860,20.975439)
(29.086948,37.102050)
(40.701090,53.823153)
(37.381044,3.369031)
(17.691287,38.373384)
(42.830731,40.234721)
(30.239129,40.326647)
(42.159621,14.687136)
(48.120644,24.540035)
(17.122035,5.600966)
(43.875136,38.186303)
(21.214738,49.517846)
(50.179314,51.498281)
(31.230902,43.917216)
(7.461825,29.233298)
(5.653422,24.634256)
(0.366833,30.579611)
(39.295187,15.284698)
(12.271055,49.679272)
(35.993198,17.077435)
(41.159042,44.098811)
(6.391960,38.864093)
(12.934447,21.584118)
(20.715517,25.095336)
(21.392388,16.318645)
(34.118502,25.166541)
(9.160718,13.568150)
(42.114050,2.447506)
(45.887308,27.722230)
(9.863352,48.316513)
(24.070519,39.806421)
(13.807244,7.852557)
(48.660096,23.685278)
(31.837741,16.463258)
(23.851093,31.425453)
(55.297708,16.582661)
(25.928707,13.807279)
(38.480414,9.580472)
(10.653257,3.239668)
(24.443508,39.081952)
(34.628354,52.468611)
(23.387218,41.131362)
(8.689911,24.285802)
(20.177705,11.818877)
(2.735054,8.548953)
(7.548327,14.034248)
(11.886387,5.956392)
(29.512539,19.365711)
(28.394225,45.442016)
(41.064943,57.558296)
(30.391001,15.436791)
(49.215262,61.313059)
(26.289697,33.378538)
(35.854661,4.206798)
(47.374340,18.121103)
(32.562643,12.229852)
(38.237354,28.056152)
(47.145873,4.848308)
(4.718894,40.184393)
(37.786827,17.211489)
(5.238181,61.572871)
(33.415530,50.989524)
(37.505580,34.006451)
(23.053530,10.114585)
(57.782419,26.827060)
(18.666389,29.056509)
(56.184547,30.759360)
(47.167342,19.664499)
(7.120139,54.250120)
(38.282214,8.424695)
(4.639253,13.244796)
(18.091584,13.570906)
(13.581156,28.259072)
(18.615228,38.776277)
(30.155040,0.972677)
(13.625725,0.115127)
(30.817638,0.979776)
(13.400507,30.593260)
(45.902775,21.658997)
(21.492019,7.949876)
(48.403827,62.074124)
(2.631938,29.419985)
(9.415475,6.306259)
(58.894095,44.952156)
(43.336619,36.438776)
(29.774763,29.004058)
(36.903299,21.810607)
(22.544922,56.212026)
(48.488032,8.789661)
(26.950764,24.237157)
(32.538123,51.479987)
(51.474507,32.678622)
(55.354851,35.855417)
(4.038437,31.327083)
(19.986131,27.298516)
(35.373670,16.048926)
(45.098745,16.134354)
(44.253152,0.481019)
(51.018050,39.857803)
(38.517863,47.672788)
(18.916098,33.115700)
(60.544037,38.138999)
(32.182336,0.304930)
(25.420283,30.347116)
(1.922928,5.044587)
(19.793396,57.063366)
(39.343974,12.399404)
(42.347015,10.495957)
(53.893510,11.651617)
(39.824907,50.175665)
(50.749240,16.753126)
(17.590797,20.818686)
(7.318772,47.122603)
(26.382631,2.064544)
(8.807151,1.850888)
(52.576196,29.857732)
(25.988477,26.830857)
(46.438733,9.713443)
(32.045196,36.543767)
(21.326539,18.338970)
(50.436138,3.063613)
(3.429697,35.974645)
(57.206200,30.254491)
(53.911566,51.344883)
(57.840015,14.783223)
(50.917199,40.298801)
(3.110503,33.955007)
(19.288418,28.086389)
(24.098868,10.814982)
(0.457278,8.776170)
(6.234055,62.396315)
(55.769416,16.818177)
(52.871863,56.188774)
(31.529600,38.558531)
(5.801178,24.047368)
(53.455232,53.505835)
(24.185640,57.859140)
(15.802581,48.996390)
(41.730973,11.600105)
(2.639062,24.825608)
(38.473373,38.993883)
(9.891993,5.221797)
(5.713989,0.863438)
(32.929530,40.873869)
(6.122693,9.771846)
(23.771166,17.293038)
(11.114503,24.280683)
(4.548842,31.305864)
(7.780636,31.661864)
(20.360891,31.653313)
(9.782192,20.551659)
(37.801842,34.974045)
(55.348923,60.943547)
(43.209931,1.854870)
(25.818713,31.148816)
(47.422520,40.426722)
(11.758471,36.025973)
(12.477421,38.936925)
(29.001890,33.474975)
(56.551559,17.635029)
(31.753263,47.185826)
(6.597843,39.656872)
(17.815789,27.896625)
(41.478329,43.810710)
(21.780428,28.360861)
(7.128206,4.800644)
(35.768837,52.111012)
(30.729834,15.625033)
(18.074416,30.010939)
(8.884868,4.953783)
(30.388231,23.323777)
(32.641440,25.836167)
(26.234272,7.989654)
(35.854718,6.375411)
(31.260528,14.562348)
(4.481819,43.411268)
(13.869651,31.492795)
(14.363872,19.565180)
(41.022140,16.205390)
(4.464255,1.872828)
(1.809915,28.810952)
(39.831873,6.087767)
(59.276853,62.130719)
(29.954433,50.330778)
(12.320329,22.390448)
(1.050564,13.584104)
(24.705115,29.180612)
(40.282953,13.592027)
(21.845863,2.291176)
(5.515278,7.319302)
(27.456738,27.899588)
(43.279198,39.677751)
(41.178446,46.609941)
(31.555376,10.262207)
(45.259391,14.132074)
(55.406031,35.262178)
(11.347071,48.243838)
(26.256849,10.353734)
(27.861914,33.053174)
(5.458726,32.432707)
(2.718105,32.421656)
(35.546837,31.438045)
(56.591802,44.432866)
(30.482410,37.761175)
(40.404716,15.040650)
(30.869125,42.796174)
(44.398966,14.779278)
(6.016139,5.676572)
(31.267563,43.389785)
(35.585459,7.673816)
(37.776957,5.600326)
(55.062254,9.425847)
(11.277193,34.775866)
(4.026027,44.011347)
(5.625068,22.836480)
(41.985377,44.033574)
(21.592990,38.589386)
(45.094607,9.337077)
(52.605199,26.004413)
(58.777598,27.626155)
(44.450168,7.009404)
(52.459131,35.785417)
(45.724219,41.281280)
(38.837725,16.605659)
(40.699518,52.110562)
(49.602573,23.352882)
(37.475409,33.495288)
(2.174154,28.799980)
(12.309251,42.132426)
(37.367665,41.242017)
(52.638309,27.657254)
(47.831026,15.225000)
(14.986310,11.914556)
(45.347415,17.761023)
(23.616987,14.795909)
(12.141574,15.606397)
(48.916089,21.105855)
(8.198655,0.900909)
(14.463062,35.694880)
(41.336044,32.168171)
(45.465644,42.507429)
(13.790088,44.585771)
(59.386905,4.951953)
(22.678256,23.335792)
(28.387902,18.775329)
(44.736285,8.209847)
(36.782376,11.047729)
(22.232901,4.046450)
(9.023800,43.124039)
(24.223986,10.370861)
(56.347727,55.858634)
(28.656266,1.883551)
(50.788307,10.958347)
(37.930179,9.222481)
(33.808411,24.177824)
(10.231791,51.470169)
(12.551295,29.537648)
(35.730056,52.425423)
(38.236001,49.756942)
(29.855804,5.921775)
(30.255804,8.826098)
(20.355799,50.728633)
(5.023449,18.260704)
(25.310950,36.781312)
(2.802867,34.803152)
(0.830273,10.355813)
(8.404114,27.806219)
(45.716458,37.586859)
(46.511773,11.243361)
(4.380360,24.725352)
(36.512165,26.812457)
(36.302880,32.612105)
(13.277733,1.199595)
(7.198502,34.086465)
(0.305450,57.489725)
(52.867590,25.449687)
(32.175294,14.484017)
(47.719113,33.324171)
(33.605725,48.758330)
(0.365312,45.459954)
(14.376938,22.792959)
(38.662307,43.035087)
(42.146200,40.380989)
(33.195778,2.023749)
(8.191450,31.444803)
(2.328499,24.905149)
(33.534382,6.674943)
(9.335631,10.948688)
(21.081033,25.524594)
(1.334995,38.480335)
(26.071554,27.100772)
(2.230590,47.802618)
(25.306682,18.864468)
(6.757630,46.865282)
(49.078907,14.751367)
(56.365171,37.864910)
(50.964262,31.105749)
(1.501320,44.310881)
(26.072072,14.296633)
(41.803924,33.317032)
(37.378688,36.927064)
(31.540083,38.282528)
(36.665820,19.662825)
(45.616781,41.139265)
(41.480576,23.756781)
(7.068434,37.592921)
(3.366239,2.797223)
(53.553943,47.476906)
(37.739874,31.115803)
(45.722455,19.598860)
(30.048877,18.943691)
(9.940120,10.696224)
(10.502427,24.019954)
(27.300684,49.417077)
(26.509641,44.074067)
(7.154395,49.823531)
(51.425454,6.491959)
(6.207399,28.237489)
(6.415019,26.133812)
(26.884559,3.104331)
(27.945128,21.417682)
(47.362082,28.422146)
(41.933045,44.829835)
(38.376022,4.255587)
(26.918220,29.006920)
(50.774903,28.454328)
(7.845000,30.779745)
(38.260418,15.246697)
(28.854300,44.990041)
(7.982183,22.703244)
(5.142468,45.983566)
(2.052296,17.411798)
(22.942742,26.715024)
(15.253311,10.584126)
(53.390402,19.118855)
(31.886798,43.976459)
(3.499251,6.668274)
(41.073423,8.388948)
(56.401101,11.800761)
(22.215620,25.934435)
(4.071490,45.214868)
(13.538514,45.251377)
(6.608018,31.989861)
(16.584954,41.902595)
(18.654038,10.327526)
(45.521381,44.904871)
(41.100495,39.033613)
(21.223192,5.075534)
(39.136125,10.948435)
(19.416460,34.728372)
(7.218761,6.988204)
(16.916347,56.401228)
(25.624027,5.144803)
(23.990559,17.709080)
(55.299162,26.601234)
(41.108293,19.175174)
(43.896597,11.240072)
(10.668108,4.429787)
(18.781581,50.573705)
(14.516142,45.522228)
(10.017416,30.964229)
(56.231987,28.210871)
(29.553827,23.836886)
(1.514147,23.204047)
(18.259288,16.912507)
(34.162189,36.564557)
(8.024755,47.762696)
(56.281511,21.530895)
(17.487310,27.725911)
(15.287132,27.998105)
(16.363384,1.149012)
(55.600408,7.103375)
(24.029978,28.843780)
(31.245122,45.765898)
(32.339076,1.032426)
(34.139117,19.265272)
(47.040180,40.789206)
(9.653248,42.137141)
(33.774871,15.119018)
(20.871860,54.368142)
(53.404785,31.370386)
(5.196745,34.023436)
(54.885830,41.462147)
(31.070920,55.387030)
(3.092696,18.484259)
(62.767156,0.116778)
(47.583526,6.226669)
(30.690315,49.497211)
(10.532363,52.490132)
(21.948090,37.943698)
(51.961332,48.022532)
(52.794911,33.629465)
(25.719550,4.481633)
(41.833224,45.898629)
(17.474215,11.724902)
(38.065949,37.817066)
(13.612066,24.082642)
(10.683468,37.263898)
(29.794102,54.037850)
(3.432253,51.561080)
(16.464099,57.378051)
(21.533534,3.446547)
(15.782736,30.302471)
(56.141883,61.617597)
(28.480948,25.735397)
(47.646460,54.853859)
(8.248038,58.584257)
(13.325435,49.144535)
(13.802968,54.687715)
(28.339198,32.602944)
(61.638048,39.357097)
(50.495810,48.812150)
(11.033941,7.829468)
(58.588279,55.453013)
(43.020516,40.467245)
(30.615454,25.008670)
(39.506798,46.416012)
(13.652493,47.742328)
(33.105557,27.713514)
(46.470565,3.657976)
(11.997496,11.430044)
(26.805243,16.857906)
(58.025697,17.716395)
(43.054104,31.680672)
(29.995348,11.559700)
(37.098887,16.125703)
(51.872184,10.168938)
(21.784287,29.654909)
(33.160427,35.136105)
(28.658906,11.412236)
(37.801161,49.826974)
(38.946536,0.390901)
(29.748991,47.627938)
(38.453904,16.043802)
(52.140412,16.693480)
(38.723320,8.876655)
(41.022406,37.889700)
(4.134137,13.482926)
(43.013374,9.392957)
